Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Source Code,Source,Unit,Y1961,Y1961F,Y1961N,Y1962,Y1962F,Y1962N,Y1963,Y1963F,Y1963N,Y1964,Y1964F,Y1964N,Y1965,Y1965F,Y1965N,Y1966,Y1966F,Y1966N,Y1967,Y1967F,Y1967N,Y1968,Y1968F,Y1968N,Y1969,Y1969F,Y1969N,Y1970,Y1970F,Y1970N,Y1971,Y1971F,Y1971N,Y1972,Y1972F,Y1972N,Y1973,Y1973F,Y1973N,Y1974,Y1974F,Y1974N,Y1975,Y1975F,Y1975N,Y1976,Y1976F,Y1976N,Y1977,Y1977F,Y1977N,Y1978,Y1978F,Y1978N,Y1979,Y1979F,Y1979N,Y1980,Y1980F,Y1980N,Y1981,Y1981F,Y1981N,Y1982,Y1982F,Y1982N,Y1983,Y1983F,Y1983N,Y1984,Y1984F,Y1984N,Y1985,Y1985F,Y1985N,Y1986,Y1986F,Y1986N,Y1987,Y1987F,Y1987N,Y1988,Y1988F,Y1988N,Y1989,Y1989F,Y1989N,Y1990,Y1990F,Y1990N,Y1991,Y1991F,Y1991N,Y1992,Y1992F,Y1992N,Y1993,Y1993F,Y1993N,Y1994,Y1994F,Y1994N,Y1995,Y1995F,Y1995N,Y1996,Y1996F,Y1996N,Y1997,Y1997F,Y1997N,Y1998,Y1998F,Y1998N,Y1999,Y1999F,Y1999N,Y2000,Y2000F,Y2000N,Y2001,Y2001F,Y2001N,Y2002,Y2002F,Y2002N,Y2003,Y2003F,Y2003N,Y2004,Y2004F,Y2004N,Y2005,Y2005F,Y2005N,Y2006,Y2006F,Y2006N,Y2007,Y2007F,Y2007N,Y2008,Y2008F,Y2008N,Y2009,Y2009F,Y2009N,Y2010,Y2010F,Y2010N,Y2011,Y2011F,Y2011N,Y2012,Y2012F,Y2012N,Y2013,Y2013F,Y2013N,Y2014,Y2014F,Y2014N,Y2015,Y2015F,Y2015N,Y2016,Y2016F,Y2016N,Y2017,Y2017F,Y2017N,Y2018,Y2018F,Y2018N,Y2019,Y2019F,Y2019N,Y2020,Y2020F,Y2020N,Y2021,Y2021F,Y2021N,Y2030,Y2030F,Y2030N,Y2050,Y2050F,Y2050N
"3","'008","Albania","5060","Rice Cultivation","7225","Emissions (CH4)","3050","FAO TIER 1","kilotonnes","0.830800","E",,"0.954200","E",,"1.083900","E",,"0.990900","E",,"1.101200","E",,"1.076900","E",,"1.129000","E",,"1.163100","E",,"1.222500","E",,"1.406700","E",,"0.954200","E",,"1.120000","E",,"1.344000","E",,"1.120000","E",,"1.120000","E",,"1.120000","E",,"1.120000","E",,"1.120000","E",,"1.120000","E",,"1.120000","E",,"1.120000","E",,"1.120000","E",,"1.008000","E",,"1.008000","E",,"0.840000","E",,"0.840000","E",,"0.924000","E",,"0.896000","E",,"0.756000","E",,"0.840000","E",,"0.224000","E",,"0.067200","E",,"0.039200","E",,"0.000000","E",,"0.000000","E",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3","'008","Albania","5060","Rice Cultivation","724413","Emissions (CO2eq) from CH4 (AR5)","3050","FAO TIER 1","kilotonnes","23.261300","E",,"26.718700","E",,"30.348600","E",,"27.745800","E",,"30.834700","E",,"30.152600","E",,"31.610900","E",,"32.567400","E",,"34.229400","E",,"39.388200","E",,"26.718700","E",,"31.360000","E",,"37.632000","E",,"31.360000","E",,"31.360000","E",,"31.360000","E",,"31.360000","E",,"31.360000","E",,"31.360000","E",,"31.360000","E",,"31.360000","E",,"31.360000","E",,"28.224000","E",,"28.224000","E",,"23.520000","E",,"23.520000","E",,"25.872000","E",,"25.088000","E",,"21.168000","E",,"23.520000","E",,"6.272000","E",,"1.881600","E",,"1.097600","E",,"0.000000","E",,"0.000000","E",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3","'008","Albania","5060","Rice Cultivation","723113","Emissions (CO2eq) (AR5)","3050","FAO TIER 1","kilotonnes","23.261300","E",,"26.718700","E",,"30.348600","E",,"27.745800","E",,"30.834700","E",,"30.152600","E",,"31.610900","E",,"32.567400","E",,"34.229400","E",,"39.388200","E",,"26.718700","E",,"31.360000","E",,"37.632000","E",,"31.360000","E",,"31.360000","E",,"31.360000","E",,"31.360000","E",,"31.360000","E",,"31.360000","E",,"31.360000","E",,"31.360000","E",,"31.360000","E",,"28.224000","E",,"28.224000","E",,"23.520000","E",,"23.520000","E",,"25.872000","E",,"25.088000","E",,"21.168000","E",,"23.520000","E",,"6.272000","E",,"1.881600","E",,"1.097600","E",,"0.000000","E",,"0.000000","E",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3","'008","Albania","5066","Burning - Crop residues","7225","Emissions (CH4)","3050","FAO TIER 1","kilotonnes","0.577100","E",,"0.520900","E",,"0.534400","E",,"0.537400","E",,"0.545400","E",,"0.528800","E",,"0.540300","E",,"0.477100","E",,"0.452100","E",,"0.463000","E",,"0.466000","E",,"0.491900","E",,"0.471700","E",,"0.464900","E",,"0.448700","E",,"0.454100","E",,"0.451400","E",,"0.454100","E",,"0.482800","E",,"0.500400","E",,"0.480100","E",,"0.464000","E",,"0.443100","E",,"0.442700","E",,"0.422400","E",,"0.427300","E",,"0.430000","E",,"0.414300","E",,"0.402700","E",,"0.391100","E",,"0.276000","E",,"0.281300","E",,"0.363800","E",,"0.385200","E",,"0.338500","E",,"0.312000","E",,"0.312200","E",,"0.305000","E",,"0.266200","E",,"0.264100","E",,"0.248400","E",,"0.235900","E",,"0.228600","E",,"0.214300","E",,"0.219600","E",,"0.213200","E",,"0.200700","E",,"0.222400","E",,"0.217900","E",,"0.226200","E",,"0.240000","E",,"0.223300","E",,"0.221300","E",,"0.224100","E",,"0.222600","E",,"0.234200","E",,"0.230300","E",,"0.216400","E",,"0.210800","E",,"0.211400","E",,,,,"0.206200","E",,"0.208100","E",
"3","'008","Albania","5066","Burning - Crop residues","7225","Emissions (CH4)","3051","UNFCCC","kilotonnes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.040000","A",,"0.030000","A",,"0.030000","A",,"0.030000","A",,"0.030000","A",,"0.030000","A",,"0.030000","A",,"0.030000","A",,"0.040000","A",,"0.040000","A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3","'008","Albania","5066","Burning - Crop residues","7230","Emissions (N2O)","3050","FAO TIER 1","kilotonnes","0.015000","E",,"0.013500","E",,"0.013900","E",,"0.013900","E",,"0.014100","E",,"0.013700","E",,"0.014000","E",,"0.012400","E",,"0.011700","E",,"0.012000","E",,"0.012100","E",,"0.012800","E",,"0.012200","E",,"0.012100","E",,"0.011600","E",,"0.011800","E",,"0.011700","E",,"0.011800","E",,"0.012500","E",,"0.013000","E",,"0.012400","E",,"0.012000","E",,"0.011500","E",,"0.011500","E",,"0.011000","E",,"0.011100","E",,"0.011100","E",,"0.010700","E",,"0.010400","E",,"0.010100","E",,"0.007200","E",,"0.007300","E",,"0.009400","E",,"0.010000","E",,"0.008800","E",,"0.008100","E",,"0.008100","E",,"0.007900","E",,"0.006900","E",,"0.006800","E",,"0.006400","E",,"0.006100","E",,"0.005900","E",,"0.005600","E",,"0.005700","E",,"0.005500","E",,"0.005200","E",,"0.005800","E",,"0.005700","E",,"0.005900","E",,"0.006200","E",,"0.005800","E",,"0.005700","E",,"0.005800","E",,"0.005800","E",,"0.006100","E",,"0.006000","E",,"0.005600","E",,"0.005500","E",,"0.005500","E",,,,,"0.005300","E",,"0.005400","E",
"3","'008","Albania","5066","Burning - Crop residues","7230","Emissions (N2O)","3051","UNFCCC","kilotonnes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000500","A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3","'008","Albania","5066","Burning - Crop residues","724413","Emissions (CO2eq) from CH4 (AR5)","3050","FAO TIER 1","kilotonnes","16.159300","E",,"14.584400","E",,"14.963600","E",,"15.046100","E",,"15.272000","E",,"14.806000","E",,"15.129800","E",,"13.359800","E",,"12.657900","E",,"12.964600","E",,"13.048100","E",,"13.774300","E",,"13.208800","E",,"13.018300","E",,"12.564700","E",,"12.715900","E",,"12.640300","E",,"12.715900","E",,"13.517300","E",,"14.010200","E",,"13.441700","E",,"12.992600","E",,"12.406000","E",,"12.396900","E",,"11.827600","E",,"11.963700","E",,"12.039700","E",,"11.601600","E",,"11.276900","E",,"10.950700","E",,"7.726800","E",,"7.875800","E",,"10.185600","E",,"10.785000","E",,"9.477000","E",,"8.735000","E",,"8.741300","E",,"8.540000","E",,"7.454200","E",,"7.393700","E",,"6.955200","E",,"6.604400","E",,"6.399400","E",,"5.999600","E",,"6.147900","E",,"5.970200","E",,"5.618300","E",,"6.226400","E",,"6.102400","E",,"6.332300","E",,"6.719900","E",,"6.252100","E",,"6.197700","E",,"6.274700","E",,"6.232500","E",,"6.557000","E",,"6.448500","E",,"6.058900","E",,"5.902800","E",,"5.919900","E",,,,,"5.772600","E",,"5.825600","E",
"3","'008","Albania","5066","Burning - Crop residues","724413","Emissions (CO2eq) from CH4 (AR5)","3051","UNFCCC","kilotonnes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.120000","E",,"0.840000","E",,"0.840000","E",,"0.840000","E",,"0.840000","E",,"0.840000","E",,"0.840000","E",,"0.840000","E",,"1.120000","E",,"1.120000","E",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3","'008","Albania","5066","Burning - Crop residues","724313","Emissions (CO2eq) from N2O (AR5)","3050","FAO TIER 1","kilotonnes","3.965000","E",,"3.578600","E",,"3.671600","E",,"3.691900","E",,"3.747300","E",,"3.633000","E",,"3.712400","E",,"3.278100","E",,"3.105900","E",,"3.181100","E",,"3.201600","E",,"3.379800","E",,"3.241100","E",,"3.194300","E",,"3.083000","E",,"3.120100","E",,"3.101600","E",,"3.120100","E",,"3.316700","E",,"3.437700","E",,"3.298200","E",,"3.188000","E",,"3.044100","E",,"3.041800","E",,"2.902100","E",,"2.935500","E",,"2.954200","E",,"2.846700","E",,"2.767000","E",,"2.687000","E",,"1.895900","E",,"1.932500","E",,"2.499200","E",,"2.646300","E",,"2.325400","E",,"2.143300","E",,"2.144800","E",,"2.095500","E",,"1.829000","E",,"1.814200","E",,"1.706600","E",,"1.620500","E",,"1.570200","E",,"1.472100","E",,"1.508500","E",,"1.464900","E",,"1.378600","E",,"1.527800","E",,"1.497400","E",,"1.553700","E",,"1.648900","E",,"1.534100","E",,"1.520700","E",,"1.539600","E",,"1.529300","E",,"1.608900","E",,"1.582300","E",,"1.486700","E",,"1.448400","E",,"1.452600","E",,,,,"1.416400","E",,"1.429400","E",
"3","'008","Albania","5066","Burning - Crop residues","724313","Emissions (CO2eq) from N2O (AR5)","3051","UNFCCC","kilotonnes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.132500","E",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3","'008","Albania","5066","Burning - Crop residues","723113","Emissions (CO2eq) (AR5)","3050","FAO TIER 1","kilotonnes","20.124400","E",,"18.162900","E",,"18.635200","E",,"18.738000","E",,"19.019300","E",,"18.438900","E",,"18.842100","E",,"16.637800","E",,"15.763700","E",,"16.145700","E",,"16.249700","E",,"17.154100","E",,"16.449900","E",,"16.212600","E",,"15.647700","E",,"15.836000","E",,"15.741900","E",,"15.836000","E",,"16.834000","E",,"17.447900","E",,"16.739900","E",,"16.180600","E",,"15.450000","E",,"15.438700","E",,"14.729800","E",,"14.899200","E",,"14.993900","E",,"14.448300","E",,"14.043900","E",,"13.637600","E",,"9.622700","E",,"9.808300","E",,"12.684800","E",,"13.431300","E",,"11.802400","E",,"10.878300","E",,"10.886100","E",,"10.635500","E",,"9.283200","E",,"9.207900","E",,"8.661800","E",,"8.224900","E",,"7.969700","E",,"7.471700","E",,"7.656400","E",,"7.435100","E",,"6.996900","E",,"7.754200","E",,"7.599800","E",,"7.886000","E",,"8.368800","E",,"7.786200","E",,"7.718400","E",,"7.814400","E",,"7.761700","E",,"8.165900","E",,"8.030800","E",,"7.545500","E",,"7.351200","E",,"7.372500","E",,,,,"7.189000","E",,"7.255000","E",
"3","'008","Albania","5066","Burning - Crop residues","723113","Emissions (CO2eq) (AR5)","3051","UNFCCC","kilotonnes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.120000","E",,"0.840000","E",,"0.840000","E",,"0.840000","E",,"0.840000","E",,"0.972500","E",,"0.840000","E",,"0.840000","E",,"1.120000","E",,"1.120000","E",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3","'008","Albania","5058","Enteric Fermentation","7225","Emissions (CH4)","3050","FAO TIER 1","kilotonnes","51.036700","E",,"51.490500","E",,"51.204200","E",,"51.457700","E",,"54.967800","E",,"54.733400","E",,"55.245400","E",,"51.156600","E",,"50.183900","E",,"49.698500","E",,"48.026000","E",,"46.761500","E",,"47.780700","E",,"49.698800","E",,"50.337300","E",,"53.456300","E",,"55.738200","E",,"59.535900","E",,"62.138400","E",,"64.063300","E",,"65.423000","E",,"65.864900","E",,"67.088000","E",,"67.120000","E",,"64.495000","E",,"67.308500","E",,"72.447800","E",,"76.433800","E",,"78.078800","E",,"74.681300","E",,"76.773700","E",,"76.837700","E",,"81.907600","E",,"104.720200","E",,"106.984100","E",,"100.193600","E",,"93.243100","E",,"88.325100","E",,"90.770100","E",,"92.113100","E",,"89.861300","E",,"87.334600","E",,"88.275600","E",,"84.695300","E",,"84.061100","E",,"82.640600","E",,"77.668100","E",,"72.659100","E",,"68.913000","E",,"69.236600","E",,"68.535300","E",,"69.853300","E",,"70.323200","E",,"71.074100","E",,"71.590900","E",,"71.307400","E",,"69.526600","E",,"68.111500","E",,"62.458200","E",,"56.929600","E",,,,,"86.721900","E",,"85.946400","E",
"3","'008","Albania","5058","Enteric Fermentation","7225","Emissions (CH4)","3051","UNFCCC","kilotonnes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"69.880000","A",,"67.970000","A",,"65.880000","A",,"66.370000","A",,"65.880000","A",,"63.070000","A",,"61.810000","A",,"57.670000","A",,"54.110000","A",,"50.750000","A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3","'008","Albania","5058","Enteric Fermentation","724413","Emissions (CO2eq) from CH4 (AR5)","3050","FAO TIER 1","kilotonnes","1429.027600","E",,"1441.735400","E",,"1433.717600","E",,"1440.814200","E",,"1539.098400","E",,"1532.535200","E",,"1546.871200","E",,"1432.383400","E",,"1405.149200","E",,"1391.558000","E",,"1344.728000","E",,"1309.323400","E",,"1337.861000","E",,"1391.566400","E",,"1409.444400","E",,"1496.776400","E",,"1560.668200","E",,"1667.003800","E",,"1739.875200","E",,"1793.773800","E",,"1831.844000","E",,"1844.217200","E",,"1878.464000","E",,"1879.360000","E",,"1805.860000","E",,"1884.638000","E",,"2028.538400","E",,"2140.146400","E",,"2186.206400","E",,"2091.075000","E",,"2149.662200","E",,"2151.457000","E",,"2293.412800","E",,"2932.165600","E",,"2995.553400","E",,"2805.420800","E",,"2610.806800","E",,"2473.102800","E",,"2541.562800","E",,"2579.166800","E",,"2516.116400","E",,"2445.368800","E",,"2471.716800","E",,"2371.467000","E",,"2353.710800","E",,"2313.936800","E",,"2174.706800","E",,"2034.454800","E",,"1929.565400","E",,"1938.624800","E",,"1918.988400","E",,"1955.893200","E",,"1969.048800","E",,"1990.073700","E",,"2004.544600","E",,"1996.607700","E",,"1946.745700","E",,"1907.122000","E",,"1748.829700","E",,"1594.028300","E",,,,,"2428.213000","E",,"2406.498000","E",
"3","'008","Albania","5058","Enteric Fermentation","724413","Emissions (CO2eq) from CH4 (AR5)","3051","UNFCCC","kilotonnes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1956.640000","E",,"1903.160000","E",,"1844.640000","E",,"1858.360000","E",,"1844.640000","E",,"1765.960000","E",,"1730.680000","E",,"1614.760000","E",,"1515.080000","E",,"1421.000000","E",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3","'008","Albania","5058","Enteric Fermentation","723113","Emissions (CO2eq) (AR5)","3050","FAO TIER 1","kilotonnes","1429.027600","E",,"1441.735400","E",,"1433.717600","E",,"1440.814200","E",,"1539.098400","E",,"1532.535200","E",,"1546.871200","E",,"1432.383400","E",,"1405.149200","E",,"1391.558000","E",,"1344.728000","E",,"1309.323400","E",,"1337.861000","E",,"1391.566400","E",,"1409.444400","E",,"1496.776400","E",,"1560.668200","E",,"1667.003800","E",,"1739.875200","E",,"1793.773800","E",,"1831.844000","E",,"1844.217200","E",,"1878.464000","E",,"1879.360000","E",,"1805.860000","E",,"1884.638000","E",,"2028.538400","E",,"2140.146400","E",,"2186.206400","E",,"2091.075000","E",,"2149.662200","E",,"2151.457000","E",,"2293.412800","E",,"2932.165600","E",,"2995.553400","E",,"2805.420800","E",,"2610.806800","E",,"2473.102800","E",,"2541.562800","E",,"2579.166800","E",,"2516.116400","E",,"2445.368800","E",,"2471.716800","E",,"2371.467000","E",,"2353.710800","E",,"2313.936800","E",,"2174.706800","E",,"2034.454800","E",,"1929.565400","E",,"1938.624800","E",,"1918.988400","E",,"1955.893200","E",,"1969.048800","E",,"1990.073700","E",,"2004.544600","E",,"1996.607700","E",,"1946.745700","E",,"1907.122000","E",,"1748.829700","E",,"1594.028300","E",,,,,"2428.213000","E",,"2406.498000","E",
"3","'008","Albania","5058","Enteric Fermentation","723113","Emissions (CO2eq) (AR5)","3051","UNFCCC","kilotonnes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1956.640000","E",,"1903.160000","E",,"1844.640000","E",,"1858.360000","E",,"1844.640000","E",,"1765.960000","E",,"1730.680000","E",,"1614.760000","E",,"1515.080000","E",,"1421.000000","E",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3","'008","Albania","5059","Manure Management","7225","Emissions (CH4)","3050","FAO TIER 1","kilotonnes","6.566300","E",,"6.613500","E",,"6.530800","E",,"6.680500","E",,"7.363100","E",,"7.394400","E",,"7.561400","E",,"7.024000","E",,"7.120300","E",,"7.093800","E",,"6.942500","E",,"6.862900","E",,"7.062600","E",,"7.431300","E",,"7.586300","E",,"8.074200","E",,"8.617600","E",,"9.318400","E",,"9.802900","E",,"10.088000","E",,"10.447800","E",,"10.646900","E",,"10.733700","E",,"10.780000","E",,"10.356800","E",,"10.853900","E",,"11.627700","E",,"12.102200","E",,"12.261800","E",,"12.079700","E",,"11.844100","E",,"11.371300","E",,"12.078300","E",,"15.512600","E",,"16.006300","E",,"15.961700","E",,"14.718200","E",,"14.043900","E",,"14.343400","E",,"14.853600","E",,"14.660500","E",,"14.464400","E",,"14.751800","E",,"14.501200","E",,"14.403600","E",,"14.091400","E",,"13.279300","E",,"12.552700","E",,"12.110400","E",,"12.249100","E",,"12.228700","E",,"12.415000","E",,"12.292500","E",,"12.512700","E",,"12.483800","E",,"12.401900","E",,"12.171900","E",,"12.029100","E",,"11.186300","E",,"10.304700","E",,,,,"14.252500","E",,"14.334700","E",
"3","'008","Albania","5059","Manure Management","7225","Emissions (CH4)","3051","UNFCCC","kilotonnes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.860000","A",,"3.770000","A",,"3.670000","A",,"3.720000","A",,"3.670000","A",,"3.560000","A",,"3.480000","A",,"3.260000","A",,"3.060000","A",,"2.910000","A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3","'008","Albania","5059","Manure Management","7230","Emissions (N2O)","3050","FAO TIER 1","kilotonnes","0.305100","E",,"0.305900","E",,"0.304500","E",,"0.308200","E",,"0.332200","E",,"0.333600","E",,"0.339500","E",,"0.318900","E",,"0.320500","E",,"0.319000","E",,"0.310500","E",,"0.304600","E",,"0.313300","E",,"0.330300","E",,"0.336500","E",,"0.360700","E",,"0.382200","E",,"0.413200","E",,"0.433500","E",,"0.443200","E",,"0.455000","E",,"0.459100","E",,"0.465000","E",,"0.464800","E",,"0.445500","E",,"0.466400","E",,"0.504600","E",,"0.529200","E",,"0.538900","E",,"0.515000","E",,"0.518900","E",,"0.508800","E",,"0.540300","E",,"0.701700","E",,"0.722600","E",,"0.709500","E",,"0.657800","E",,"0.625200","E",,"0.639100","E",,"0.656300","E",,"0.643800","E",,"0.634600","E",,"0.641600","E",,"0.626600","E",,"0.623500","E",,"0.608700","E",,"0.577100","E",,"0.545500","E",,"0.522700","E",,"0.525900","E",,"0.526900","E",,"0.527500","E",,"0.524500","E",,"0.531600","E",,"0.528000","E",,"0.518800","E",,"0.507800","E",,"0.498300","E",,"0.458200","E",,"0.417500","E",,,,,,,,,,
"3","'008","Albania","5059","Manure Management","7230","Emissions (N2O)","3051","UNFCCC","kilotonnes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000400","A",,"0.000400","A",,"0.000400","A",,"0.000400","A",,"0.000400","A",,"0.000400","A",,"0.000400","A",,"0.000300","A",,"0.000300","A",,"0.000200","A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3","'008","Albania","5059","Manure Management","724413","Emissions (CO2eq) from CH4 (AR5)","3050","FAO TIER 1","kilotonnes","183.857400","E",,"185.177000","E",,"182.863200","E",,"187.053100","E",,"206.167000","E",,"207.043600","E",,"211.718400","E",,"196.671200","E",,"199.368700","E",,"198.625500","E",,"194.388900","E",,"192.159900","E",,"197.753800","E",,"208.077300","E",,"212.415600","E",,"226.077700","E",,"241.291500","E",,"260.916400","E",,"274.480400","E",,"282.463800","E",,"292.539500","E",,"298.114100","E",,"300.542900","E",,"301.840000","E",,"289.990000","E",,"303.908400","E",,"325.574400","E",,"338.861600","E",,"343.330400","E",,"338.232200","E",,"331.636000","E",,"318.397300","E",,"338.192600","E",,"434.353000","E",,"448.176200","E",,"446.928000","E",,"412.108500","E",,"393.229200","E",,"401.615000","E",,"415.900200","E",,"410.494700","E",,"405.003900","E",,"413.050700","E",,"406.033300","E",,"403.300800","E",,"394.558900","E",,"371.820100","E",,"351.476100","E",,"339.090800","E",,"342.975100","E",,"342.404300","E",,"347.618600","E",,"344.190100","E",,"350.356400","E",,"349.547400","E",,"347.254100","E",,"340.812400","E",,"336.815400","E",,"313.216900","E",,"288.532300","E",,,,,"399.070900","E",,"401.371600","E",
"3","'008","Albania","5059","Manure Management","724413","Emissions (CO2eq) from CH4 (AR5)","3051","UNFCCC","kilotonnes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"108.080000","E",,"105.560000","E",,"102.760000","E",,"104.160000","E",,"102.760000","E",,"99.680000","E",,"97.440000","E",,"91.280000","E",,"85.680000","E",,"81.480000","E",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3","'008","Albania","5059","Manure Management","724313","Emissions (CO2eq) from N2O (AR5)","3050","FAO TIER 1","kilotonnes","80.855100","E",,"81.062900","E",,"80.693800","E",,"81.668800","E",,"88.024600","E",,"88.403700","E",,"89.966600","E",,"84.502200","E",,"84.926000","E",,"84.526100","E",,"82.294600","E",,"80.710100","E",,"83.020300","E",,"87.523900","E",,"89.167400","E",,"95.592000","E",,"101.274800","E",,"109.490300","E",,"114.870500","E",,"117.459200","E",,"120.579700","E",,"121.669000","E",,"123.220900","E",,"123.168400","E",,"118.053100","E",,"123.584900","E",,"133.719800","E",,"140.230600","E",,"142.805000","E",,"136.462900","E",,"137.505500","E",,"134.820800","E",,"143.191100","E",,"185.946100","E",,"191.476900","E",,"188.007400","E",,"174.322800","E",,"165.689100","E",,"169.357300","E",,"173.921300","E",,"170.609100","E",,"168.155800","E",,"170.012500","E",,"166.046000","E",,"165.231100","E",,"161.299700","E",,"152.930800","E",,"144.568700","E",,"138.504500","E",,"139.367500","E",,"139.627500","E",,"139.777900","E",,"139.002100","E",,"140.884600","E",,"139.915800","E",,"137.486000","E",,"134.574500","E",,"132.040800","E",,"121.426700","E",,"110.625400","E",,,,,,,,,,
"3","'008","Albania","5059","Manure Management","724313","Emissions (CO2eq) from N2O (AR5)","3051","UNFCCC","kilotonnes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.106000","E",,"0.106000","E",,"0.106000","E",,"0.106000","E",,"0.106000","E",,"0.106000","E",,"0.106000","E",,"0.079500","E",,"0.079500","E",,"0.053000","E",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
